CNY,GBP,Date,CNY-1,CNY-2,CNY-3,CNY-6,CNY-12,GBP-1,GBP-2,GBP-3,GBP-6,GBP-12
6.82739047619048,0.6028571428571429,200911,6.82754666666667,6.82890909090909,6.83221428571429,6.824552941176469,6.82856,0.617454545454545,0.6129090909090911,0.605,0.647952380952381,0.65335
6.8278809523809505,0.6166521739130439,200912,6.82739047619048,6.82754666666667,6.82890909090909,6.83324545454545,6.842689999999999,0.6028571428571429,0.617454545454545,0.6129090909090911,0.610931818181818,0.6729999999999999
6.8273263157894695,0.6180952380952379,201001,6.8278809523809505,6.82739047619048,6.82754666666667,6.83202608695652,6.838080000000001,0.6166521739130439,0.6028571428571429,0.617454545454545,0.6106521739130429,0.6919
6.827039999999999,0.63985,201002,6.8273263157894695,6.8278809523809505,6.82739047619048,6.83221428571429,6.8357600000000005,0.6180952380952379,0.6166521739130439,0.6028571428571429,0.605,0.69405
6.82643913043478,0.664217391304348,201003,6.827039999999999,6.8273263157894695,6.8278809523809505,6.82890909090909,6.83822,0.63985,0.6180952380952379,0.6166521739130439,0.6129090909090911,0.705772727272727
6.826157142857139,0.6529090909090911,201004,6.82643913043478,6.827039999999999,6.8273263157894695,6.82754666666667,6.83116666666,0.664217391304348,0.63985,0.6180952380952379,0.617454545454545,0.679636363636364
6.827394736842099,0.6808095238095239,201005,6.826157142857139,6.82643913043478,6.827039999999999,6.82739047619048,6.824552941176469,0.6529090909090911,0.664217391304348,0.63985,0.6028571428571429,0.647952380952381
6.8165,0.6777727272727271,201006,6.827394736842099,6.826157142857139,6.82643913043478,6.8278809523809505,6.83324545454545,0.6808095238095239,0.6529090909090911,0.664217391304348,0.6166521739130439,0.610931818181818
6.777661904761901,0.654227272727273,201007,6.8165,6.827394736842099,6.826157142857139,6.8273263157894695,6.83202608695652,0.6777727272727271,0.6808095238095239,0.6529090909090911,0.6180952380952379,0.6106521739130429
6.79012272727273,0.639863636363636,201008,6.777661904761901,6.8165,6.827394736842099,6.827039999999999,6.83221428571429,0.654227272727273,0.6777727272727271,0.6808095238095239,0.63985,0.605
6.74202352941177,0.642045454545454,201009,6.79012272727273,6.777661904761901,6.8165,6.82643913043478,6.82890909090909,0.639863636363636,0.654227272727273,0.6777727272727271,0.664217391304348,0.6129090909090911
6.67317333333333,0.630666666666667,201010,6.74202352941177,6.79012272727273,6.777661904761901,6.826157142857139,6.82754666666667,0.642045454545454,0.639863636363636,0.654227272727273,0.6529090909090911,0.617454545454545
6.65578,0.6270909090909089,201011,6.67317333333333,6.74202352941177,6.79012272727273,6.827394736842099,6.82739047619048,0.630666666666667,0.642045454545454,0.639863636363636,0.6808095238095239,0.6028571428571429
6.65360952380952,0.642,201012,6.65578,6.67317333333333,6.74202352941177,6.8165,6.8278809523809505,0.6270909090909089,0.630666666666667,0.642045454545454,0.6777727272727271,0.6166521739130439
6.60338421052632,0.633571428571429,201101,6.65360952380952,6.65578,6.67317333333333,6.777661904761901,6.8273263157894695,0.642,0.6270909090909089,0.630666666666667,0.654227272727273,0.6180952380952379
6.58403571428571,0.62005,201102,6.60338421052632,6.65360952380952,6.65578,6.79012272727273,6.827039999999999,0.633571428571429,0.642,0.6270909090909089,0.639863636363636,0.63985
6.56624347826087,0.619173913043478,201103,6.58403571428571,6.60338421052632,6.65360952380952,6.74202352941177,6.82643913043478,0.62005,0.633571428571429,0.642,0.642045454545454,0.664217391304348
6.5291833333333305,0.610666666666667,201104,6.56624347826087,6.58403571428571,6.60338421052632,6.67317333333333,6.826157142857139,0.619173913043478,0.62005,0.633571428571429,0.630666666666667,0.6529090909090911
6.49951,0.6121818181818179,201105,6.5291833333333305,6.56624347826087,6.58403571428571,6.65578,6.827394736842099,0.610666666666667,0.619173913043478,0.62005,0.6270909090909089,0.6808095238095239
6.47783809523809,0.616772727272727,201106,6.49951,6.5291833333333305,6.56624347826087,6.65360952380952,6.8165,0.6121818181818179,0.610666666666667,0.619173913043478,0.642,0.6777727272727271
6.461215,0.6191904761904761,201107,6.47783809523809,6.49951,6.5291833333333305,6.60338421052632,6.777661904761901,0.616772727272727,0.6121818181818179,0.610666666666667,0.633571428571429,0.654227272727273
6.40902608695652,0.6114347826086961,201108,6.461215,6.47783809523809,6.49951,6.58403571428571,6.79012272727273,0.6191904761904761,0.616772727272727,0.6121818181818179,0.62005,0.639863636363636
6.3828,0.633727272727272,201109,6.40902608695652,6.461215,6.47783809523809,6.56624347826087,6.74202352941177,0.6114347826086961,0.6191904761904761,0.616772727272727,0.619173913043478,0.642045454545454
6.3565,0.634761904761905,201110,6.3828,6.40902608695652,6.461215,6.5291833333333305,6.67317333333333,0.633727272727272,0.6114347826086961,0.6191904761904761,0.610666666666667,0.630666666666667
6.3392,0.632545454545455,201111,6.3565,6.3828,6.40902608695652,6.49951,6.65578,0.634761904761905,0.633727272727272,0.6114347826086961,0.6121818181818179,0.6270909090909089
6.3286,0.641636363636364,201112,6.3392,6.3565,6.3828,6.47783809523809,6.65360952380952,0.632545454545455,0.634761904761905,0.633727272727272,0.616772727272727,0.642
6.3158,0.644681818181818,201201,6.3286,6.3392,6.3565,6.461215,6.60338421052632,0.641636363636364,0.632545454545455,0.634761904761905,0.6191904761904761,0.633571428571429
6.3003599999999995,0.6328095238095239,201202,6.3158,6.3286,6.3392,6.40902608695652,6.58403571428571,0.644681818181818,0.641636363636364,0.632545454545455,0.6114347826086961,0.62005
6.30813636363636,0.6320909090909089,201203,6.3003599999999995,6.3158,6.3286,6.3828,6.56624347826087,0.6328095238095239,0.644681818181818,0.641636363636364,0.633727272727272,0.619173913043478
6.296582352941179,0.6251428571428571,201204,6.30813636363636,6.3003599999999995,6.3158,6.3565,6.5291833333333305,0.6320909090909089,0.6328095238095239,0.644681818181818,0.634761904761905,0.610666666666667
6.30536666666667,0.628608695652174,201205,6.296582352941179,6.30813636363636,6.3003599999999995,6.3392,6.49951,0.6251428571428571,0.6320909090909089,0.6328095238095239,0.632545454545455,0.6121818181818179
6.3177900000000005,0.6431428571428571,201206,6.30536666666667,6.296582352941179,6.30813636363636,6.3286,6.47783809523809,0.628608695652174,0.6251428571428571,0.6320909090909089,0.641636363636364,0.616772727272727
6.32402380952381,0.641545454545455,201207,6.3177900000000005,6.30536666666667,6.296582352941179,6.3158,6.461215,0.6431428571428571,0.628608695652174,0.6251428571428571,0.644681818181818,0.6191904761904761
6.34036086956522,0.636173913043478,201208,6.32402380952381,6.3177900000000005,6.30536666666667,6.3003599999999995,6.40902608695652,0.641545454545455,0.6431428571428571,0.628608695652174,0.6328095238095239,0.6114347826086961
6.33941052631579,0.6207,201209,6.34036086956522,6.32402380952381,6.3177900000000005,6.30813636363636,6.3828,0.636173913043478,0.641545454545455,0.6431428571428571,0.6320909090909089,0.633727272727272
6.31435333333333,0.6219565217391301,201210,6.33941052631579,6.34036086956522,6.32402380952381,6.296582352941179,6.3565,0.6207,0.636173913043478,0.641545454545455,0.6251428571428571,0.634761904761905
6.29576,0.626545454545455,201211,6.31435333333333,6.33941052631579,6.34036086956522,6.30536666666667,6.3392,0.6219565217391301,0.6207,0.636173913043478,0.628608695652174,0.632545454545455
6.29005,0.6195238095238089,201212,6.29576,6.31435333333333,6.33941052631579,6.3177900000000005,6.3286,0.626545454545455,0.6219565217391301,0.6207,0.6431428571428571,0.641636363636364
6.278726315789481,0.626173913043478,201301,6.29005,6.29576,6.31435333333333,6.32402380952381,6.3158,0.6195238095238089,0.626545454545455,0.6219565217391301,0.641545454545455,0.644681818181818
6.2842,0.6465,201302,6.278726315789481,6.29005,6.29576,6.34036086956522,6.3003599999999995,0.626173913043478,0.6195238095238089,0.626545454545455,0.636173913043478,0.6328095238095239
6.27457894736842,0.663190476190476,201303,6.2842,6.278726315789481,6.29005,6.33941052631579,6.30813636363636,0.6465,0.626173913043478,0.6195238095238089,0.6207,0.6320909090909089
6.247066667,0.653,201304,6.27457894736842,6.2842,6.278726315789481,6.31435333333333,6.296582352941179,0.663190476190476,0.6465,0.626173913043478,0.6219565217391301,0.6251428571428571
6.197804761904759,0.6545714285714289,201305,6.247066667,6.27457894736842,6.2842,6.29576,6.30536666666667,0.653,0.663190476190476,0.6465,0.626545454545455,0.628608695652174
6.170780000000001,0.6461495,201306,6.197804761904759,6.247066667,6.27457894736842,6.29005,6.3177900000000005,0.6545714285714289,0.653,0.663190476190476,0.6195238095238089,0.6431428571428571
6.17175,0.659186521739131,201307,6.170780000000001,6.197804761904759,6.247066667,6.278726315789481,6.32402380952381,0.6461495,0.6545714285714289,0.653,0.626173913043478,0.641545454545455
6.17076363636364,0.6447963636363641,201308,6.17175,6.170780000000001,6.197804761904759,6.2842,6.34036086956522,0.659186521739131,0.6461495,0.6545714285714289,0.6465,0.636173913043478
6.15816666666667,0.6304152380952379,201309,6.17076363636364,6.17175,6.170780000000001,6.27457894736842,6.33941052631579,0.6447963636363641,0.659186521739131,0.6461495,0.663190476190476,0.6207
6.14044210526316,0.621402173913044,201310,6.15816666666667,6.17076363636364,6.17175,6.247066667,6.31435333333333,0.6304152380952379,0.6447963636363641,0.659186521739131,0.653,0.6219565217391301
6.137621052631579,0.621029047619048,201311,6.14044210526316,6.15816666666667,6.17076363636364,6.197804761904759,6.29576,0.621402173913044,0.6304152380952379,0.6447963636363641,0.6545714285714289,0.626545454545455
6.1172,0.6105331818181821,201312,6.137621052631579,6.14044210526316,6.15816666666667,6.170780000000001,6.29005,0.621029047619048,0.621402173913044,0.6304152380952379,0.6461495,0.6195238095238089
6.10391578947368,0.6070421739130429,201401,6.1172,6.137621052631579,6.14044210526316,6.17175,6.278726315789481,0.6105331818181821,0.621029047619048,0.621402173913044,0.659186521739131,0.626173913043478
6.11326666666667,0.603666,201402,6.10391578947368,6.1172,6.137621052631579,6.17076363636364,6.2842,0.6070421739130429,0.6105331818181821,0.621029047619048,0.6447963636363641,0.6465
6.1369052631579,0.601629047619048,201403,6.11326666666667,6.10391578947368,6.1172,6.15816666666667,6.27457894736842,0.603666,0.6070421739130429,0.6105331818181821,0.6304152380952379,0.663190476190476
6.15511,0.597059545454545,201404,6.1369052631579,6.11326666666667,6.10391578947368,6.14044210526316,6.247066667,0.601629047619048,0.603666,0.6070421739130429,0.621402173913044,0.653
6.16288333333333,0.593645,201405,6.15511,6.1369052631579,6.11326666666667,6.137621052631579,6.197804761904759,0.597059545454545,0.601629047619048,0.603666,0.621029047619048,0.6545714285714289
6.1563619047619005,0.591542857142857,201406,6.16288333333333,6.15511,6.1369052631579,6.1172,6.170780000000001,0.593645,0.597059545454545,0.601629047619048,0.6105331818181821,0.6461495
6.1675,0.585891739130435,201407,6.1563619047619005,6.16288333333333,6.15511,6.10391578947368,6.17175,0.591542857142857,0.593645,0.597059545454545,0.6070421739130429,0.659186521739131
6.1606142857142805,0.598706666666667,201408,6.1675,6.1563619047619005,6.16288333333333,6.11326666666667,6.17076363636364,0.585891739130435,0.591542857142857,0.593645,0.603666,0.6447963636363641
6.152075,0.6133486363636371,201409,6.1606142857142805,6.1675,6.1563619047619005,6.1369052631579,6.15816666666667,0.598706666666667,0.585891739130435,0.591542857142857,0.601629047619048,0.6304152380952379
6.14404117647059,0.622361739130435,201410,6.152075,6.1606142857142805,6.1675,6.15511,6.14044210526316,0.6133486363636371,0.598706666666667,0.585891739130435,0.597059545454545,0.621402173913044
6.14431666666667,0.633745,201411,6.14404117647059,6.152075,6.1606142857142805,6.16288333333333,6.137621052631579,0.622361739130435,0.6133486363636371,0.598706666666667,0.593645,0.621029047619048
6.124219047619049,0.639729130434783,201412,6.14431666666667,6.14404117647059,6.152075,6.1563619047619005,6.1172,0.633745,0.622361739130435,0.6133486363636371,0.591542857142857,0.6105331818181821
6.12738421052632,0.659525,201501,6.124219047619049,6.14431666666667,6.14404117647059,6.1675,6.10391578947368,0.639729130434783,0.633745,0.622361739130435,0.585891739130435,0.6070421739130429
6.13435,0.6521819999999999,201502,6.12738421052632,6.124219047619049,6.14431666666667,6.1606142857142805,6.11326666666667,0.659525,0.639729130434783,0.633745,0.598706666666667,0.603666
6.150547619047621,0.668701363636364,201503,6.13435,6.12738421052632,6.124219047619049,6.152075,6.1369052631579,0.6521819999999999,0.659525,0.639729130434783,0.6133486363636371,0.601629047619048
6.12977894736842,0.6685336363636359,201504,6.150547619047621,6.13435,6.12738421052632,6.14404117647059,6.15511,0.668701363636364,0.6521819999999999,0.659525,0.622361739130435,0.597059545454545
6.11415263157895,0.6471828571428571,201505,6.12977894736842,6.150547619047621,6.13435,6.14431666666667,6.16288333333333,0.6685336363636359,0.668701363636364,0.6521819999999999,0.633745,0.593645
6.1161380952380995,0.6424404545454541,201506,6.11415263157895,6.12977894736842,6.150547619047621,6.124219047619049,6.1563619047619005,0.6471828571428571,0.6685336363636359,0.668701363636364,0.639729130434783,0.591542857142857
6.1167,0.642678695652174,201507,6.1161380952380995,6.11415263157895,6.12977894736842,6.12738421052632,6.1675,0.6424404545454541,0.6471828571428571,0.6685336363636359,0.659525,0.585891739130435
6.30557619047619,0.642129047619048,201508,6.1167,6.1161380952380995,6.11415263157895,6.13435,6.1606142857142805,0.642678695652174,0.6424404545454541,0.6471828571428571,0.6521819999999999,0.598706666666667
6.369315,0.652454545454546,201509,6.30557619047619,6.1167,6.1161380952380995,6.150547619047621,6.152075,0.642129047619048,0.642678695652174,0.6424404545454541,0.668701363636364,0.6133486363636371
6.34906875,0.651949090909091,201510,6.369315,6.30557619047619,6.1167,6.12977894736842,6.14404117647059,0.652454545454546,0.642129047619048,0.642678695652174,0.6685336363636359,0.622361739130435
6.36415263157895,0.6583399999999999,201511,6.34906875,6.369315,6.30557619047619,6.11415263157895,6.14431666666667,0.651949090909091,0.652454545454546,0.642129047619048,0.6471828571428571,0.633745
6.4527,0.667836521739131,201512,6.36415263157895,6.34906875,6.369315,6.1161380952380995,6.124219047619049,0.6583399999999999,0.651949090909091,0.652454545454546,0.6424404545454541,0.639729130434783
6.57403684210526,0.6946990476190479,201601,6.4527,6.36415263157895,6.34906875,6.1167,6.12738421052632,0.667836521739131,0.6583399999999999,0.651949090909091,0.642678695652174,0.659525
6.543913333333331,0.6996209523809521,201602,6.57403684210526,6.4527,6.36415263157895,6.30557619047619,6.13435,0.6946990476190479,0.667836521739131,0.6583399999999999,0.642129047619048,0.6521819999999999
6.50709130434783,0.7020652173913039,201603,6.543913333333331,6.57403684210526,6.4527,6.369315,6.150547619047621,0.6996209523809521,0.6946990476190479,0.667836521739131,0.652454545454546,0.668701363636364
6.4787349999999995,0.698754285714286,201604,6.50709130434783,6.543913333333331,6.57403684210526,6.34906875,6.12977894736842,0.7020652173913039,0.6996209523809521,0.6946990476190479,0.651949090909091,0.6685336363636359
6.52882,0.688267272727273,201605,6.4787349999999995,6.50709130434783,6.543913333333331,6.36415263157895,6.11415263157895,0.698754285714286,0.7020652173913039,0.6996209523809521,0.6583399999999999,0.6471828571428571
6.595764999999999,0.704732272727273,201606,6.52882,6.4787349999999995,6.50709130434783,6.4527,6.1161380952380995,0.688267272727273,0.698754285714286,0.7020652173913039,0.667836521739131,0.6424404545454541
6.678905,0.760978571428571,201607,6.595764999999999,6.52882,6.4787349999999995,6.57403684210526,6.1167,0.704732272727273,0.688267272727273,0.698754285714286,0.6946990476190479,0.642678695652174
6.64916086956522,0.76343,201608,6.678905,6.595764999999999,6.52882,6.543913333333331,6.30557619047619,0.760978571428571,0.704732272727273,0.688267272727273,0.6996209523809521,0.642129047619048
6.67263684210526,0.760967727272727,201609,6.64916086956522,6.678905,6.595764999999999,6.50709130434783,6.369315,0.76343,0.760978571428571,0.704732272727273,0.7020652173913039,0.652454545454546
6.74909333333333,0.81132380952381,201610,6.67263684210526,6.64916086956522,6.678905,6.4787349999999995,6.34906875,0.760967727272727,0.76343,0.760978571428571,0.698754285714286,0.651949090909091
6.833605,0.8044527272727271,201611,6.74909333333333,6.67263684210526,6.64916086956522,6.52882,6.36415263157895,0.81132380952381,0.760967727272727,0.76343,0.688267272727273,0.6583399999999999
6.921971428571429,0.8021409090909091,201612,6.833605,6.74909333333333,6.67263684210526,6.595764999999999,6.4527,0.8044527272727271,0.81132380952381,0.760967727272727,0.704732272727273,0.667836521739131
6.89796875,0.80989,201701,6.921971428571429,6.833605,6.74909333333333,6.678905,6.57403684210526,0.8021409090909091,0.8044527272727271,0.81132380952381,0.760978571428571,0.6946990476190479
6.873064705882349,0.8006255,201702,6.89796875,6.921971428571429,6.833605,6.64916086956522,6.543913333333331,0.80989,0.8021409090909091,0.8044527272727271,0.76343,0.6996209523809521
6.8972347826087,0.8099269565217391,201703,6.873064705882349,6.89796875,6.921971428571429,6.67263684210526,6.50709130434783,0.8006255,0.80989,0.8021409090909091,0.760967727272727,0.7020652173913039
6.891577777777781,0.7912055,201704,6.8972347826087,6.873064705882349,6.89796875,6.74909333333333,6.4787349999999995,0.8099269565217391,0.8006255,0.80989,0.81132380952381,0.698754285714286
6.8898649999999995,0.773491304347826,201705,6.891577777777781,6.8972347826087,6.873064705882349,6.833605,6.52882,0.7912055,0.8099269565217391,0.8006255,0.8044527272727271,0.688267272727273
6.80799545454545,0.780504545454546,201706,6.8898649999999995,6.891577777777781,6.8972347826087,6.921971428571429,6.595764999999999,0.773491304347826,0.7912055,0.8099269565217391,0.8021409090909091,0.704732272727273
6.77148,0.7696290476190479,201707,6.80799545454545,6.8898649999999995,6.891577777777781,6.89796875,6.678905,0.780504545454546,0.773491304347826,0.7912055,0.80989,0.760978571428571
6.67096956521739,0.7720600000000001,201708,6.77148,6.80799545454545,6.8898649999999995,6.873064705882349,6.64916086956522,0.7696290476190479,0.780504545454546,0.773491304347826,0.8006255,0.76343
6.568445,0.7507309523809521,201709,6.67096956521739,6.77148,6.80799545454545,6.8972347826087,6.67263684210526,0.7720600000000001,0.7696290476190479,0.780504545454546,0.8099269565217391,0.760967727272727
6.617525,0.7577790909090909,201710,6.568445,6.67096956521739,6.77148,6.891577777777781,6.74909333333333,0.7507309523809521,0.7720600000000001,0.7696290476190479,0.7912055,0.81132380952381
6.6253850000000005,0.756536818181818,201711,6.617525,6.568445,6.67096956521739,6.8898649999999995,6.833605,0.7577790909090909,0.7507309523809521,0.7720600000000001,0.773491304347826,0.8044527272727271
6.59355,0.746392857142857,201712,6.6253850000000005,6.617525,6.568445,6.80799545454545,6.921971428571429,0.756536818181818,0.7577790909090909,0.7507309523809521,0.780504545454546,0.8021409090909091
6.42901428571429,0.7239286956521741,201801,6.59355,6.6253850000000005,6.617525,6.77148,6.89796875,0.746392857142857,0.756536818181818,0.7577790909090909,0.7696290476190479,0.80989
6.31347333333333,0.7163510000000001,201802,6.42901428571429,6.59355,6.6253850000000005,6.67096956521739,6.873064705882349,0.7239286956521741,0.746392857142857,0.756536818181818,0.7720600000000001,0.8006255
6.31947727272727,0.7157695454545451,201803,6.31347333333333,6.42901428571429,6.59355,6.568445,6.8972347826087,0.7163510000000001,0.7239286956521741,0.746392857142857,0.7507309523809521,0.8099269565217391
6.2995736842105305,0.710219523809524,201804,6.31947727272727,6.31347333333333,6.42901428571429,6.617525,6.891577777777781,0.7157695454545451,0.7163510000000001,0.7239286956521741,0.7577790909090909,0.7912055
6.374280952380951,0.743185652173913,201805,6.2995736842105305,6.31947727272727,6.31347333333333,6.6253850000000005,6.8898649999999995,0.710219523809524,0.7157695454545451,0.7163510000000001,0.756536818181818,0.773491304347826
6.465694999999999,0.7526104761904759,201806,6.374280952380951,6.2995736842105305,6.31947727272727,6.59355,6.80799545454545,0.743185652173913,0.710219523809524,0.7157695454545451,0.746392857142857,0.780504545454546
6.718966666666669,0.759415454545455,201807,6.465694999999999,6.374280952380951,6.2995736842105305,6.42901428571429,6.77148,0.7526104761904759,0.743185652173913,0.710219523809524,0.7239286956521741,0.7696290476190479
